,Unnamed: 0,Currency,Name,Units per USD,USD per unit,Date
3,3,INR,Indian Rupee,46.61000061035156,0.0214546231904127,2010-01-01
166,3,INR,Indian Rupee,46.61000061035156,0.0214546231904127,2010-01-02
329,3,INR,Indian Rupee,46.61000061035156,0.0214546231904127,2010-01-03
492,3,INR,Indian Rupee,46.29479818725602,0.0216006989803722,2010-01-04
655,3,INR,Indian Rupee,46.15484011962275,0.0216662000650035,2010-01-05
818,3,INR,Indian Rupee,45.74500178640625,0.0218603117487944,2010-01-06
981,3,INR,Indian Rupee,45.72858401123047,0.0218681601808271,2010-01-07
1144,3,INR,Indian Rupee,45.52500174347662,0.0219659519319687,2010-01-08
1307,3,INR,Indian Rupee,45.45999908447267,0.0219973607597708,2010-01-09
1470,3,INR,Indian Rupee,45.45999908447267,0.0219973607597708,2010-01-10
1633,3,INR,Indian Rupee,45.39972149658204,0.0220265668386376,2010-01-11
1796,3,INR,Indian Rupee,45.63492213134765,0.0219130427597043,2010-01-12
1959,3,INR,Indian Rupee,45.49584271234909,0.0219800302705145,2010-01-13
2122,3,INR,Indian Rupee,45.66687823486296,0.0218977087695164,2010-01-14
2285,3,INR,Indian Rupee,45.80815767723614,0.0218301728492551,2010-01-15
2448,3,INR,Indian Rupee,45.77999877929688,0.0218436004077009,2010-01-16
2611,3,INR,Indian Rupee,45.77999877929688,0.0218436004077009,2010-01-17
2774,3,INR,Indian Rupee,45.68000030517578,0.0218914184176722,2010-01-18
2937,3,INR,Indian Rupee,45.90000152127071,0.0217864916526546,2010-01-19
3100,3,INR,Indian Rupee,46.14011938425391,0.0216731125394804,2010-01-20
3263,3,INR,Indian Rupee,46.11519911245454,0.0216848245100588,2010-01-21
3426,3,INR,Indian Rupee,46.2900009093832,0.0216029375751706,2010-01-22
3589,3,INR,Indian Rupee,46.20999908447266,0.0216403380180117,2010-01-23
3752,3,INR,Indian Rupee,46.20999908447266,0.0216403380180117,2010-01-24
3915,3,INR,Indian Rupee,46.19004741681506,0.0216496855042404,2010-01-25
4078,3,INR,Indian Rupee,46.23656100464202,0.0216279061044268,2010-01-26
4241,3,INR,Indian Rupee,46.45500982666015,0.0215262036049792,2010-01-27
4404,3,INR,Indian Rupee,46.37012274219227,0.021565610372864,2010-01-28
4567,3,INR,Indian Rupee,46.10512335205257,0.0216895634865594,2010-01-29
4730,3,INR,Indian Rupee,46.27000045776367,0.0216122755588218,2010-01-30
4893,3,INR,Indian Rupee,46.27000045776367,0.0216122755588218,2010-01-31
5056,3,INR,Indian Rupee,46.29499816894531,0.0216006056712796,2010-02-01
5219,3,INR,Indian Rupee,46.13500213623047,0.0216755164993194,2010-02-02
5382,3,INR,Indian Rupee,46.10039920482421,0.0216917861287273,2010-02-03
5545,3,INR,Indian Rupee,46.57040620481115,0.0214728640244647,2010-02-04
5708,3,INR,Indian Rupee,46.7451864973,0.0213925769674223,2010-02-05
5871,3,INR,Indian Rupee,46.61999893188477,0.0214500219414649,2010-02-06
6034,3,INR,Indian Rupee,46.61999893188477,0.0214500219414649,2010-02-07
6197,3,INR,Indian Rupee,46.81499668115625,0.0213606765116468,2010-02-08
6360,3,INR,Indian Rupee,46.51499935125003,0.0214984416628423,2010-02-09
6523,3,INR,Indian Rupee,46.375,0.0215633423180593,2010-02-10
6686,3,INR,Indian Rupee,46.41500091493344,0.0215447588126247,2010-02-11
6849,3,INR,Indian Rupee,46.42999999999999,0.0215377988369588,2010-02-12
7012,3,INR,Indian Rupee,46.425,0.0215401184706515,2010-02-13
7175,3,INR,Indian Rupee,46.425,0.0215401184706515,2010-02-14
7338,3,INR,Indian Rupee,46.31500244140625,0.0215912759858992,2010-02-15
7501,3,INR,Indian Rupee,46.01591141356751,0.021731613463276,2010-02-16
7664,3,INR,Indian Rupee,46.12499859199218,0.0216802174639764,2010-02-17
7827,3,INR,Indian Rupee,46.21803856083513,0.0216365737521235,2010-02-18
7990,3,INR,Indian Rupee,46.25994613281171,0.021616972858745,2010-02-19
8153,3,INR,Indian Rupee,46.09999847412109,0.0216919746876209,2010-02-20
8316,3,INR,Indian Rupee,46.09999847412109,0.0216919746876209,2010-02-21
8479,3,INR,Indian Rupee,46.17493104980468,0.0216567729992144,2010-02-22
8642,3,INR,Indian Rupee,46.24500122070313,0.021623958776161,2010-02-23
8805,3,INR,Indian Rupee,46.29487017211925,0.0216006653929929,2010-02-24
8968,3,INR,Indian Rupee,46.31500244140625,0.0215912759858992,2010-02-25
9131,3,INR,Indian Rupee,46.07477295308404,0.0217038508473662,2010-02-26
9294,3,INR,Indian Rupee,46.08000183105469,0.0217013880265532,2010-02-27
9457,3,INR,Indian Rupee,46.08000183105469,0.0217013880265532,2010-02-28
9620,3,INR,Indian Rupee,46.03951934814453,0.0217204700257215,2010-03-01
9783,3,INR,Indian Rupee,46.03482449218259,0.0217226851852083,2010-03-02
9946,3,INR,Indian Rupee,45.57951702880859,0.0219396796014303,2010-03-03
10109,3,INR,Indian Rupee,45.83390991506391,0.0218179073496703,2010-03-04
10272,3,INR,Indian Rupee,45.49998400102399,0.0219780297060652,2010-03-05
10435,3,INR,Indian Rupee,45.49999999999999,0.0219780219780219,2010-03-06
10598,3,INR,Indian Rupee,45.49999999999999,0.0219780219780219,2010-03-07
10761,3,INR,Indian Rupee,45.50677562890625,0.0219747496099194,2010-03-08
10924,3,INR,Indian Rupee,45.62000693359376,0.0219202071024592,2010-03-09
11087,3,INR,Indian Rupee,45.3742,0.0220389560587294,2010-03-10
11250,3,INR,Indian Rupee,45.50493706640624,0.0219756374685384,2010-03-11
11413,3,INR,Indian Rupee,45.5047892578125,0.0219757088497737,2010-03-12
11576,3,INR,Indian Rupee,45.43999862670898,0.0220070429186195,2010-03-13
11739,3,INR,Indian Rupee,45.43999862670898,0.0220070429186195,2010-03-14
11902,3,INR,Indian Rupee,45.65999984741211,0.0219010075195319,2010-03-15
12065,3,INR,Indian Rupee,45.52999877929688,0.0219635411115959,2010-03-16
12228,3,INR,Indian Rupee,45.38500853470572,0.0220337074352493,2010-03-17
12391,3,INR,Indian Rupee,45.49000165935642,0.0219828525724909,2010-03-18
12554,3,INR,Indian Rupee,45.35098370327149,0.0220502383485865,2010-03-19
12717,3,INR,Indian Rupee,45.43000030517578,0.0220118862708013,2010-03-20
12880,3,INR,Indian Rupee,45.43000030517578,0.0220118862708013,2010-03-21
13043,3,INR,Indian Rupee,45.51696472278438,0.0219698305036458,2010-03-22
13206,3,INR,Indian Rupee,45.43000030525356,0.0220118862707636,2010-03-23
13369,3,INR,Indian Rupee,45.42500305175781,0.0220143078220729,2010-03-24
13532,3,INR,Indian Rupee,45.50499713064537,0.0219756084618352,2010-03-25
13695,3,INR,Indian Rupee,45.19479968261719,0.0221264394802621,2010-03-26
13858,3,INR,Indian Rupee,45.11000061035156,0.0221680333954712,2010-03-27
14021,3,INR,Indian Rupee,45.11000061035156,0.0221680333954712,2010-03-28
14184,3,INR,Indian Rupee,44.91493371404201,0.0222643098254726,2010-03-29
14347,3,INR,Indian Rupee,45.08411907958953,0.0221807594429125,2010-03-30
14510,3,INR,Indian Rupee,44.97475848388671,0.0222346941642449,2010-03-31
14673,3,INR,Indian Rupee,44.79508213010303,0.0223238791502959,2010-04-01
14836,3,INR,Indian Rupee,44.75487728881836,0.0223439334566076,2010-04-02
14999,3,INR,Indian Rupee,44.7400016784668,0.0223513625946352,2010-04-03
15162,3,INR,Indian Rupee,44.7400016784668,0.0223513625946352,2010-04-04
15325,3,INR,Indian Rupee,44.42998430534297,0.0225073228279251,2010-04-05
15488,3,INR,Indian Rupee,44.42999801635742,0.0225073158822072,2010-04-06
15651,3,INR,Indian Rupee,44.47496660747069,0.0224845587592195,2010-04-07
15814,3,INR,Indian Rupee,44.41015985107421,0.0225173699746503,2010-04-08
15977,3,INR,Indian Rupee,44.19492287741427,0.022627033489203,2010-04-09
16140,3,INR,Indian Rupee,44.25,0.0225988700564971,2010-04-10
16303,3,INR,Indian Rupee,44.25,0.0225988700564971,2010-04-11
16466,3,INR,Indian Rupee,44.45859912273285,0.0224928364755576,2010-04-12
16629,3,INR,Indian Rupee,44.57859912109377,0.0224322885805269,2010-04-13
16792,3,INR,Indian Rupee,44.225,0.0226116449971735,2010-04-14
16955,3,INR,Indian Rupee,44.34514521484376,0.0225503828018871,2010-04-15
17118,3,INR,Indian Rupee,44.32499694824218,0.0225606332509777,2010-04-16
17281,3,INR,Indian Rupee,44.25,0.0225988700564971,2010-04-17
17444,3,INR,Indian Rupee,44.25,0.0225988700564971,2010-04-18
17607,3,INR,Indian Rupee,44.72057519653321,0.0223610719586075,2010-04-19
17770,3,INR,Indian Rupee,44.51139951171925,0.0224661549843363,2010-04-20
17933,3,INR,Indian Rupee,44.55496670532226,0.0224441868987087,2010-04-21
18096,3,INR,Indian Rupee,44.53497264770508,0.0224542632575644,2010-04-22
18259,3,INR,Indian Rupee,44.4349015625,0.0225048321215125,2010-04-23
18422,3,INR,Indian Rupee,44.315,0.0225657226672684,2010-04-24
18585,3,INR,Indian Rupee,44.31500244140624,0.0225657214240755,2010-04-25
18748,3,INR,Indian Rupee,44.31856159491984,0.0225639092067155,2010-04-26
18911,3,INR,Indian Rupee,44.43615942578688,0.0225041950727111,2010-04-27
19074,3,INR,Indian Rupee,44.70500181876565,0.0223688616332911,2010-04-28
19237,3,INR,Indian Rupee,44.61993355080078,0.0224115080508015,2010-04-29
19400,3,INR,Indian Rupee,44.20000076293945,0.0226244339986182,2010-04-30
19563,3,INR,Indian Rupee,44.275,0.0225861095426312,2010-05-01
19726,3,INR,Indian Rupee,44.25,0.0225988700564971,2010-05-02
19889,3,INR,Indian Rupee,44.4900016784668,0.0224769602668727,2010-05-03
20052,3,INR,Indian Rupee,44.57743695068321,0.0224328734087228,2010-05-04
20215,3,INR,Indian Rupee,45.08502255708031,0.0221803149534624,2010-05-05
20378,3,INR,Indian Rupee,45.6058026045241,0.0219270343441077,2010-05-06
20541,3,INR,Indian Rupee,45.6307974263642,0.0219150235455282,2010-05-07
20704,3,INR,Indian Rupee,45.54999923706055,0.0219538971844016,2010-05-08
20867,3,INR,Indian Rupee,45.54999923706055,0.0219538971844016,2010-05-09
21030,3,INR,Indian Rupee,44.90999984843593,0.0222667558088363,2010-05-10
21193,3,INR,Indian Rupee,45.12499999999979,0.0221606648199447,2010-05-11
21356,3,INR,Indian Rupee,45.08499844458008,0.022180326816008,2010-05-12
21519,3,INR,Indian Rupee,45.04995184571133,0.0221975819957551,2010-05-13
21682,3,INR,Indian Rupee,45.53760040283203,0.0219598747222923,2010-05-14
21845,3,INR,Indian Rupee,45.25,0.0220994475138121,2010-05-15
22008,3,INR,Indian Rupee,45.25,0.0220994475138121,2010-05-16
22171,3,INR,Indian Rupee,45.76956485083166,0.0218485800172913,2010-05-17
22334,3,INR,Indian Rupee,45.53498475308593,0.021961136155475,2010-05-18
22497,3,INR,Indian Rupee,46.59498520089326,0.0214615370235342,2010-05-19
22660,3,INR,Indian Rupee,47.13999938964844,0.0212134071478073,2010-05-20
22823,3,INR,Indian Rupee,46.92500305175781,0.0213106006385766,2010-05-21
22986,3,INR,Indian Rupee,46.90000152587891,0.0213219609267648,2010-05-22
23149,3,INR,Indian Rupee,46.90000152587891,0.0213219609267648,2010-05-23
23312,3,INR,Indian Rupee,46.96939674328157,0.0212904586674947,2010-05-24
23475,3,INR,Indian Rupee,47.63580199908593,0.0209926139171371,2010-05-25
23638,3,INR,Indian Rupee,47.16500091552734,0.0212021622090287,2010-05-26
23801,3,INR,Indian Rupee,46.67003080981447,0.0214270267803145,2010-05-27
23964,3,INR,Indian Rupee,46.69000244140462,0.0214178613773898,2010-05-28
24127,3,INR,Indian Rupee,46.29999923706055,0.021598272494129,2010-05-29
24290,3,INR,Indian Rupee,46.29999923706055,0.021598272494129,2010-05-30
24453,3,INR,Indian Rupee,46.36000220947265,0.0215703182127043,2010-05-31
24616,3,INR,Indian Rupee,46.83460011041701,0.0213517356322548,2010-06-01
24779,3,INR,Indian Rupee,46.91500320410157,0.0213151429543667,2010-06-02
24942,3,INR,Indian Rupee,46.57000004861984,0.0214730512981744,2010-06-03
25105,3,INR,Indian Rupee,46.84999879414242,0.0213447177318823,2010-06-04
25268,3,INR,Indian Rupee,46.86000061035156,0.0213401619072769,2010-06-05
25431,3,INR,Indian Rupee,46.86000061035156,0.0213401619072769,2010-06-06
25594,3,INR,Indian Rupee,47.07500092164224,0.0212426974067303,2010-06-07
25757,3,INR,Indian Rupee,46.8450015023047,0.0213469947258044,2010-06-08
25920,3,INR,Indian Rupee,46.83799999369172,0.0213501857494915,2010-06-09
26083,3,INR,Indian Rupee,46.77500152587007,0.0213789410449709,2010-06-10
26246,3,INR,Indian Rupee,46.85219955444338,0.0213437151192437,2010-06-11
26409,3,INR,Indian Rupee,46.75,0.0213903743315508,2010-06-12
26572,3,INR,Indian Rupee,46.75,0.0213903743315508,2010-06-13
26735,3,INR,Indian Rupee,46.42502514697266,0.0215401068030484,2010-06-14
26898,3,INR,Indian Rupee,46.41499938964844,0.0215447595206264,2010-06-15
27061,3,INR,Indian Rupee,46.45495383354341,0.0215262295509577,2010-06-16
27224,3,INR,Indian Rupee,46.24495479363287,0.0216239804852762,2010-06-17
27387,3,INR,Indian Rupee,46.03171916503906,0.0217241506104663,2010-06-18
27550,3,INR,Indian Rupee,46.0099983215332,0.0217344063568893,2010-06-19
27713,3,INR,Indian Rupee,46.0099983215332,0.0217344063568893,2010-06-20
27876,3,INR,Indian Rupee,45.7294590951953,0.0218677417093058,2010-06-21
28039,3,INR,Indian Rupee,46.02480151366779,0.0217274158086925,2010-06-22
28202,3,INR,Indian Rupee,46.51999600341798,0.0214961325432299,2010-06-23
28365,3,INR,Indian Rupee,46.32508075164988,0.0215865786691453,2010-06-24
28528,3,INR,Indian Rupee,46.11123269149211,0.0216866898070263,2010-06-25
28691,3,INR,Indian Rupee,46.04999923706055,0.0217155269612949,2010-06-26
28854,3,INR,Indian Rupee,46.04999923706055,0.0217155269612949,2010-06-27
29017,3,INR,Indian Rupee,46.26509267925626,0.0216145681784912,2010-06-28
29180,3,INR,Indian Rupee,46.42500305175783,0.0215401170547071,2010-06-29
29343,3,INR,Indian Rupee,46.40999984741211,0.0215470804414527,2010-06-30
29506,3,INR,Indian Rupee,46.89999430854664,0.0213219642079523,2010-07-01
29669,3,INR,Indian Rupee,46.82895236252291,0.0213543107319286,2010-07-02
29832,3,INR,Indian Rupee,46.56000137329102,0.0214776625967551,2010-07-03
29995,3,INR,Indian Rupee,46.56000137329102,0.0214776625967551,2010-07-04
30158,3,INR,Indian Rupee,46.88500213623046,0.0213287822211113,2010-07-05
30321,3,INR,Indian Rupee,46.8151489746097,0.0213606070236442,2010-07-06
30484,3,INR,Indian Rupee,46.98457661126483,0.0212835801048858,2010-07-07
30647,3,INR,Indian Rupee,46.91497858987397,0.0213151541374855,2010-07-08
30810,3,INR,Indian Rupee,46.55000307734375,0.021482275701217,2010-07-09
30973,3,INR,Indian Rupee,46.59000015258789,0.0214638333703558,2010-07-10
31136,3,INR,Indian Rupee,46.65999984741211,0.0214316331605273,2010-07-11
31299,3,INR,Indian Rupee,46.88540526855468,0.0213285988309604,2010-07-12
31462,3,INR,Indian Rupee,46.53500002048006,0.0214892016667003,2010-07-13
31625,3,INR,Indian Rupee,46.57001569825856,0.0214730440822547,2010-07-14
31788,3,INR,Indian Rupee,46.66500055712505,0.0214293365061862,2010-07-15
31951,3,INR,Indian Rupee,46.7099999998976,0.02140869192897,2010-07-16
32114,3,INR,Indian Rupee,46.725,0.0214018191546281,2010-07-17
32277,3,INR,Indian Rupee,46.70000076293945,0.0214132758814339,2010-07-18
32440,3,INR,Indian Rupee,47.12499999983616,0.0212201591512674,2010-07-19
32603,3,INR,Indian Rupee,47.23000335685165,0.0211729817684827,2010-07-20
32766,3,INR,Indian Rupee,47.1950829118888,0.0211886480179928,2010-07-21
32929,3,INR,Indian Rupee,47.08999999999492,0.0212359311955852,2010-07-22
33092,3,INR,Indian Rupee,46.96003109284454,0.0212947048102013,2010-07-23
33255,3,INR,Indian Rupee,46.91500091552734,0.0213151439941469,2010-07-24
33418,3,INR,Indian Rupee,46.91500091552734,0.0213151439941469,2010-07-25
33581,3,INR,Indian Rupee,47.04999923706055,0.0212539854668544,2010-07-26
33744,3,INR,Indian Rupee,46.76499541694886,0.0213835154068586,2010-07-27
33907,3,INR,Indian Rupee,46.70100067382813,0.0214128174037267,2010-07-28
34070,3,INR,Indian Rupee,46.57984182739297,0.0214685142922042,2010-07-29
34233,3,INR,Indian Rupee,46.37500000000819,0.0215633423180554,2010-07-30
34396,3,INR,Indian Rupee,46.40000152587891,0.0215517234291956,2010-07-31
34559,3,INR,Indian Rupee,46.40000152587891,0.0215517234291956,2010-08-01
34722,3,INR,Indian Rupee,46.09300109760899,0.0216952677453643,2010-08-02
34885,3,INR,Indian Rupee,46.09959855260563,0.0216921628690295,2010-08-03
35048,3,INR,Indian Rupee,46.06499615782663,0.0217084572540465,2010-08-04
35211,3,INR,Indian Rupee,46.16436090262378,0.02166173170055,2010-08-05
35374,3,INR,Indian Rupee,46.14997356999627,0.0216684847821914,2010-08-06
35537,3,INR,Indian Rupee,45.95999908447266,0.0217580509120994,2010-08-07
35700,3,INR,Indian Rupee,45.95999908447266,0.0217580509120994,2010-08-08
35863,3,INR,Indian Rupee,46.18000030517578,0.0216543956992551,2010-08-09
36026,3,INR,Indian Rupee,46.44016305171785,0.0215330854649746,2010-08-10
36189,3,INR,Indian Rupee,46.90400085449219,0.0213201428829546,2010-08-11
36352,3,INR,Indian Rupee,46.72499994157248,0.0214018191813901,2010-08-12
36515,3,INR,Indian Rupee,46.63500265832533,0.0214431208962626,2010-08-13
36678,3,INR,Indian Rupee,46.59999847412108,0.021459228170476,2010-08-14
36841,3,INR,Indian Rupee,46.59999847412108,0.021459228170476,2010-08-15
37004,3,INR,Indian Rupee,46.69999694824219,0.0214132776305811,2010-08-16
37167,3,INR,Indian Rupee,46.56999956680506,0.0214730515203353,2010-08-17
37330,3,INR,Indian Rupee,46.47999954264758,0.0215146301600638,2010-08-18
37493,3,INR,Indian Rupee,46.36499786376953,0.0215679940919703,2010-08-19
37656,3,INR,Indian Rupee,46.61499786376707,0.0214523231969786,2010-08-20
37819,3,INR,Indian Rupee,46.59999847412108,0.021459228170476,2010-08-21
37982,3,INR,Indian Rupee,46.59999847412108,0.021459228170476,2010-08-22
38145,3,INR,Indian Rupee,46.71879800923798,0.0214046602783373,2010-08-23
38308,3,INR,Indian Rupee,46.86371795653321,0.0213384691527785,2010-08-24
38471,3,INR,Indian Rupee,46.97000122070312,0.0212901846713009,2010-08-25
38634,3,INR,Indian Rupee,46.80000305175781,0.0213675199741774,2010-08-26
38797,3,INR,Indian Rupee,46.7849998474121,0.0213743721975306,2010-08-27
38960,3,INR,Indian Rupee,46.79499816894531,0.0213698053024742,2010-08-28
39123,3,INR,Indian Rupee,46.79499816894531,0.0213698053024742,2010-08-29
39286,3,INR,Indian Rupee,46.86999893188477,0.0213356096178555,2010-08-30
39449,3,INR,Indian Rupee,47.03499344706051,0.0212607662234615,2010-08-31
39612,3,INR,Indian Rupee,46.70500183105469,0.0214109829952964,2010-09-01
39775,3,INR,Indian Rupee,46.634984,0.0214431294755027,2010-09-02
39938,3,INR,Indian Rupee,46.58000183105469,0.0214684405472329,2010-09-03
40101,3,INR,Indian Rupee,46.45999908447266,0.0215238919437303,2010-09-04
40264,3,INR,Indian Rupee,46.45999908447266,0.0215238919437303,2010-09-05
40427,3,INR,Indian Rupee,46.5099983215332,0.021500753302264,2010-09-06
40590,3,INR,Indian Rupee,46.73999786428156,0.0213949517692253,2010-09-07
40753,3,INR,Indian Rupee,46.54419891245117,0.0214849545886692,2010-09-08
40916,3,INR,Indian Rupee,46.48919809534405,0.0215103731828007,2010-09-09
41079,3,INR,Indian Rupee,46.33499905865212,0.0215819579220056,2010-09-10
41242,3,INR,Indian Rupee,46.25,0.0216216216216216,2010-09-11
41405,3,INR,Indian Rupee,46.25,0.0216216216216216,2010-09-12
41568,3,INR,Indian Rupee,46.28507667389832,0.0216052358959131,2010-09-13
41731,3,INR,Indian Rupee,46.17500651038211,0.0216567376070679,2010-09-14
41894,3,INR,Indian Rupee,46.24800000000817,0.0216225566510946,2010-09-15
42057,3,INR,Indian Rupee,46.15000152587892,0.0216684716562629,2010-09-16
42220,3,INR,Indian Rupee,45.85000026630864,0.0218102506912048,2010-09-17
42383,3,INR,Indian Rupee,45.83000183105469,0.0218197678386823,2010-09-18
42546,3,INR,Indian Rupee,45.83000183105469,0.0218197678386823,2010-09-19
42709,3,INR,Indian Rupee,45.67999313744455,0.0218914218526947,2010-09-20
42872,3,INR,Indian Rupee,45.67499923706054,0.02189381536297,2010-09-21
43035,3,INR,Indian Rupee,45.58600051879883,0.0219365592203601,2010-09-22
43198,3,INR,Indian Rupee,45.55250091552734,0.0219526915076386,2010-09-23
43361,3,INR,Indian Rupee,45.16999816894531,0.0221385884555449,2010-09-24
43524,3,INR,Indian Rupee,45.09999847412109,0.0221729497523999,2010-09-25
43687,3,INR,Indian Rupee,45.09999847412109,0.0221729497523999,2010-09-26
43850,3,INR,Indian Rupee,44.95999908452204,0.0222419933354549,2010-09-27
44013,3,INR,Indian Rupee,45.05736149231879,0.0221939316213728,2010-09-28
44176,3,INR,Indian Rupee,44.82539636428248,0.0223087820991765,2010-09-29
44339,3,INR,Indian Rupee,44.97499847432608,0.0222345755180147,2010-09-30
44502,3,INR,Indian Rupee,44.43499755830295,0.0225047835028662,2010-10-01
44665,3,INR,Indian Rupee,44.34999847412109,0.0225479150936953,2010-10-02
44828,3,INR,Indian Rupee,44.34999847412109,0.0225479150936953,2010-10-03
44991,3,INR,Indian Rupee,44.55500030517415,0.0224441699730809,2010-10-04
45154,3,INR,Indian Rupee,44.46500015136597,0.0224895984841075,2010-10-05
45317,3,INR,Indian Rupee,44.21500015258789,0.0226167589403812,2010-10-06
45480,3,INR,Indian Rupee,44.48260021911862,0.0224807002080377,2010-10-07
45643,3,INR,Indian Rupee,44.1278591573604,0.0226614211315801,2010-10-08
45806,3,INR,Indian Rupee,44.115,0.0226680267482715,2010-10-09
45969,3,INR,Indian Rupee,44.38999938964844,0.0225275966152231,2010-10-10
46132,3,INR,Indian Rupee,44.39979986574724,0.0225226240438858,2010-10-11
46295,3,INR,Indian Rupee,44.5749903480957,0.0224341046894409,2010-10-12
46458,3,INR,Indian Rupee,44.35299835205012,0.0225463900334886,2010-10-13
46621,3,INR,Indian Rupee,44.22200804576989,0.0226131748464474,2010-10-14
46784,3,INR,Indian Rupee,44.10499314086914,0.0226731698337657,2010-10-15
46947,3,INR,Indian Rupee,44.04999923706055,0.0227014759890999,2010-10-16
47110,3,INR,Indian Rupee,44.04999923706055,0.0227014759890999,2010-10-17
47273,3,INR,Indian Rupee,44.37000273892177,0.0225377493412411,2010-10-18
47436,3,INR,Indian Rupee,44.35624803205457,0.022544738213145,2010-10-19
47599,3,INR,Indian Rupee,44.23999786376991,0.0226039793916659,2010-10-20
47762,3,INR,Indian Rupee,44.30200507429808,0.0225723417782765,2010-10-21
47925,3,INR,Indian Rupee,44.58499908420645,0.0224290685329235,2010-10-22
48088,3,INR,Indian Rupee,44.5,0.0224719101123595,2010-10-23
48251,3,INR,Indian Rupee,44.5,0.0224719101123595,2010-10-24
48414,3,INR,Indian Rupee,44.41500091552734,0.0225149156678369,2010-10-25
48577,3,INR,Indian Rupee,44.51000538522288,0.0224668586612212,2010-10-26
48740,3,INR,Indian Rupee,44.49999999923405,0.0224719101127463,2010-10-27
48903,3,INR,Indian Rupee,44.52500152587891,0.0224592917626016,2010-10-28
49066,3,INR,Indian Rupee,44.4344376830645,0.0225050670638088,2010-10-29
49229,3,INR,Indian Rupee,44.31000137329103,0.0225682683143127,2010-10-30
49392,3,INR,Indian Rupee,44.31000137329103,0.0225682683143127,2010-10-31
49555,3,INR,Indian Rupee,44.4550018289555,0.0224946565933702,2010-11-01
49718,3,INR,Indian Rupee,44.37499520768,0.0225352137013173,2010-11-02
49881,3,INR,Indian Rupee,44.38999926146674,0.0225275966802743,2010-11-03
50044,3,INR,Indian Rupee,44.09000015258789,0.02268087993965,2010-11-04
50207,3,INR,Indian Rupee,43.92499904,0.0227660790405335,2010-11-05
50370,3,INR,Indian Rupee,43.925,0.0227660785429709,2010-11-06
50533,3,INR,Indian Rupee,43.925,0.0227660785429709,2010-11-07
50696,3,INR,Indian Rupee,44.31667826778102,0.0225648681058078,2010-11-08
50859,3,INR,Indian Rupee,44.20510400073242,0.0226218221312957,2010-11-09
51022,3,INR,Indian Rupee,44.28230370839869,0.0225823842992689,2010-11-10
51185,3,INR,Indian Rupee,44.47999954275647,0.0224820146195988,2010-11-11
51348,3,INR,Indian Rupee,44.84999450059372,0.0222965467696269,2010-11-12
51511,3,INR,Indian Rupee,44.58,0.022431583669807,2010-11-13
51674,3,INR,Indian Rupee,44.58,0.022431583669807,2010-11-14
51837,3,INR,Indian Rupee,45.12995787906036,0.0221582302974846,2010-11-15
52000,3,INR,Indian Rupee,45.54341846783841,0.0219570693997459,2010-11-16
52163,3,INR,Indian Rupee,45.31497043394771,0.0220677623845661,2010-11-17
52326,3,INR,Indian Rupee,45.160001152,0.0221434892491297,2010-11-18
52489,3,INR,Indian Rupee,45.4300082974021,0.0220118823983834,2010-11-19
52652,3,INR,Indian Rupee,45.39500045776367,0.0220288575815836,2010-11-20
52815,3,INR,Indian Rupee,45.39500045776367,0.0220288575815836,2010-11-21
52978,3,INR,Indian Rupee,45.45999908447266,0.0219973607597709,2010-11-22
53141,3,INR,Indian Rupee,45.57800000716094,0.0219404098434087,2010-11-23
53304,3,INR,Indian Rupee,45.69498817498301,0.0218842380737824,2010-11-24
53467,3,INR,Indian Rupee,45.49500274662297,0.0219804360837021,2010-11-25
53630,3,INR,Indian Rupee,45.83400048828125,0.0218178642349946,2010-11-26
53793,3,INR,Indian Rupee,45.72999999999999,0.0218674830527006,2010-11-27
53956,3,INR,Indian Rupee,45.72999999999999,0.0218674830527006,2010-11-28
54119,3,INR,Indian Rupee,45.82520275032032,0.0218220529311899,2010-11-29
54282,3,INR,Indian Rupee,45.85499954223633,0.0218078728597285,2010-11-30
54445,3,INR,Indian Rupee,45.31093863453631,0.0220697259896927,2010-12-01
54608,3,INR,Indian Rupee,45.2949981686999,0.0220774928895135,2010-12-02
54771,3,INR,Indian Rupee,44.91419933471617,0.0222646738628836,2010-12-03
54934,3,INR,Indian Rupee,44.83,0.0223064911889359,2010-12-04
55097,3,INR,Indian Rupee,44.83,0.0223064911889359,2010-12-05
55260,3,INR,Indian Rupee,44.8649978629502,0.0222890905523882,2010-12-06
55423,3,INR,Indian Rupee,44.70672425741559,0.0223679998168089,2010-12-07
55586,3,INR,Indian Rupee,45.07900339165597,0.0221832765758326,2010-12-08
55749,3,INR,Indian Rupee,45.17900024981191,0.0221341772609092,2010-12-09
55912,3,INR,Indian Rupee,45.05493787807588,0.022195125486714,2010-12-10
56075,3,INR,Indian Rupee,44.95999908447266,0.0222419933354793,2010-12-11
56238,3,INR,Indian Rupee,44.95999908447266,0.0222419933354793,2010-12-12
56401,3,INR,Indian Rupee,44.92000000000016,0.0222617987533391,2010-12-13
56564,3,INR,Indian Rupee,45.01400175729923,0.0222153099249356,2010-12-14
56727,3,INR,Indian Rupee,45.38006107078444,0.0220361096129903,2010-12-15
56890,3,INR,Indian Rupee,45.51699968907236,0.0219698136263598,2010-12-16
57053,3,INR,Indian Rupee,45.49999999973375,0.0219780219781505,2010-12-17
57216,3,INR,Indian Rupee,45.15000152587891,0.0221483934928955,2010-12-18
